CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTIDXMIDCPNIFTY22-MAR-2022,7558.1500000,0.0000000,0.0000000,0.0000000,,7643.0500000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKJSWSTEEL24-FEB-2022,631.6500000,632.3500000,661.5000000,629.0000000,657.3000000,657.3000000,4.0600000,31213.0000000,15801750.0000000,11705.0000000,10206712395.0000000
FUTSTKINFY28-APR-2022,1754.1500000,1784.2500000,1792.8500000,1748.6500000,1785.1500000,1785.1500000,1.7600000,245.0000000,48300.0000000,161.0000000,85987935.0000000
FUTSTKGSPL31-MAR-2022,302.9000000,304.8500000,305.0000000,301.7500000,301.7500000,300.7000000,-0.7200000,15.0000000,10200.0000000,6.0000000,3094595.0000000
FUTSTKBRITANNIA31-MAR-2022,3567.1500000,3585.0000000,3716.4500000,3585.0000000,3672.3500000,3672.3500000,2.9400000,112.0000000,13000.0000000,65.0000000,47716180.0000000
FUTIDXMIDCPNIFTY01-FEB-2022,7515.7000000,0.0000000,0.0000000,0.0000000,,7599.9500000,1.1200000,1.0000000,0.0000000,0.0000000,0.0000000
FUTSTKJKCEMENT31-MAR-2022,3281.1500000,3316.8000000,3345.3500000,3300.0000000,3334.9000000,3334.9000000,1.6300000,26.0000000,1225.0000000,7.0000000,4068426.2500000
FUTSTKRELIANCE31-MAR-2022,2402.5000000,2410.7000000,2433.2500000,2361.2500000,2399.8500000,2399.8500000,-0.1100000,3456.0000000,424500.0000000,1698.0000000,1021545775.0000000
FUTSTKINDIAMART31-MAR-2022,4853.6000000,4915.4000000,4949.4000000,4682.1500000,4863.4000000,4863.4000000,0.2000000,363.0000000,19950.0000000,266.0000000,96255971.2500000
FUTSTKINDIAMART28-APR-2022,4861.1500000,4863.8000000,4940.0000000,4692.0000000,4846.4500000,4846.4500000,-0.3000000,46.0000000,2025.0000000,27.0000000,9711412.5000000
FUTSTKPFC31-MAR-2022,120.1500000,120.0000000,121.6000000,118.8000000,120.9000000,120.9000000,0.6200000,257.0000000,1029200.0000000,166.0000000,124201500.0000000
FUTSTKPFC28-APR-2022,122.9500000,120.6000000,120.6000000,120.6000000,120.6000000,123.2500000,0.2400000,1.0000000,12400.0000000,2.0000000,1495440.0000000
FUTSTKZEEL24-FEB-2022,290.9000000,293.3500000,293.7000000,285.1000000,290.4000000,290.4000000,-0.1700000,23424.0000000,11202000.0000000,3734.0000000,3241784700.0000000
FUTSTKPETRONET28-APR-2022,216.0000000,215.0000000,219.0000000,215.0000000,219.0000000,217.1500000,0.5300000,11.0000000,12000.0000000,4.0000000,2603550.0000000
FUTSTKPETRONET31-MAR-2022,214.9000000,214.5000000,218.3500000,213.5000000,216.1500000,216.1500000,0.5800000,127.0000000,153000.0000000,51.0000000,33031650.0000000
FUTSTKASTRAL24-FEB-2022,2161.3000000,2196.8000000,2196.8000000,2130.0000000,2182.7000000,2182.7000000,0.9900000,3350.0000000,242550.0000000,882.0000000,526296787.5000000
FUTSTKMUTHOOTFIN28-APR-2022,1464.5000000,1455.0000000,1455.0000000,1455.0000000,1455.0000000,1481.7500000,1.1700000,10.0000000,375.0000000,1.0000000,545625.0000000
FUTSTKCUMMINSIND28-APR-2022,951.4000000,0.0000000,0.0000000,0.0000000,,961.6500000,1.0700000,2.0000000,0.0000000,0.0000000,0.0000000
FUTSTKNAUKRI28-APR-2022,4964.0000000,4944.1000000,5033.5500000,4944.1000000,4996.6000000,5050.0000000,1.7300000,20.0000000,1500.0000000,12.0000000,7487237.5000000
FUTSTKAMBUJACEM24-FEB-2022,366.6500000,368.5500000,382.5500000,366.9500000,381.5500000,381.5500000,4.0600000,11041.0000000,8328000.0000000,5552.0000000,3133899900.0000000
FUTSTKSRF24-FEB-2022,2408.1500000,2435.0000000,2459.4500000,2371.2500000,2451.5500000,2451.5500000,1.8000000,8133.0000000,1257750.0000000,3354.0000000,3046258593.7500000
FUTSTKSRF31-MAR-2022,2415.1500000,2423.8500000,2463.2500000,2380.0000000,2458.6500000,2458.6500000,1.8000000,182.0000000,42375.0000000,113.0000000,102762731.2500000
FUTSTKBAJFINANCE24-FEB-2022,7015.6000000,7083.1500000,7125.0000000,6891.7000000,7059.8000000,7059.8000000,0.6300000,37070.0000000,2087250.0000000,16698.0000000,14701723737.5000000
FUTSTKASHOKLEY24-FEB-2022,133.1500000,133.3500000,133.5500000,128.3500000,131.5500000,131.5500000,-1.2000000,6898.0000000,22914000.0000000,5092.0000000,2999230650.0000000
FUTSTKABB31-MAR-2022,2316.7500000,2272.0000000,2360.0000000,2266.0000000,2299.0000000,2302.4500000,-0.6100000,16.0000000,4250.0000000,17.0000000,9812400.0000000
FUTSTKABB24-FEB-2022,2314.6000000,2339.9000000,2382.1000000,2245.0500000,2296.8500000,2296.8500000,-0.7600000,898.0000000,332000.0000000,1328.0000000,769210125.0000000
FUTSTKVOLTAS24-FEB-2022,1179.1500000,1191.3000000,1191.3000000,1169.5000000,1181.3500000,1181.3500000,0.1800000,7480.0000000,929000.0000000,1858.0000000,1097423400.0000000
FUTSTKPOLYCAB28-APR-2022,2549.2500000,2580.0000000,2580.0000000,2580.0000000,2580.0000000,2580.0000000,1.2000000,6.0000000,300.0000000,1.0000000,774000.0000000
FUTSTKPOLYCAB31-MAR-2022,2508.0500000,2523.2000000,2591.0000000,2505.0000000,2572.1000000,2572.1000000,2.5500000,92.0000000,12300.0000000,41.0000000,31208025.0000000
FUTSTKEICHERMOT28-APR-2022,2672.0000000,2644.4000000,2644.4000000,2644.4000000,2644.4000000,2648.3500000,-0.8800000,5.0000000,350.0000000,1.0000000,925540.0000000
FUTSTKCANFINHOME24-FEB-2022,619.1500000,627.0000000,638.8000000,613.9500000,626.7000000,626.7000000,1.2100000,3666.0000000,1623375.0000000,1665.0000000,1020485456.2500000
FUTSTKCANFINHOME31-MAR-2022,622.2500000,636.6500000,640.0000000,618.0000000,632.7000000,632.7000000,1.6700000,85.0000000,32175.0000000,33.0000000,20332796.2500000
FUTSTKCANFINHOME28-APR-2022,622.3500000,636.0000000,636.0000000,621.0000000,621.6500000,630.4500000,1.3000000,5.0000000,4875.0000000,5.0000000,3070713.7500000
FUTSTKPIIND24-FEB-2022,2442.3000000,2459.9000000,2474.0000000,2378.5000000,2440.5000000,2440.5000000,-0.0700000,8190.0000000,701250.0000000,2805.0000000,1695304412.5000000
FUTSTKUBL24-FEB-2022,1613.6500000,1624.4000000,1649.8500000,1608.8500000,1645.3000000,1645.3000000,1.9600000,2857.0000000,431900.0000000,1234.0000000,705356592.5000000
FUTSTKUBL28-APR-2022,1635.5000000,0.0000000,0.0000000,0.0000000,,1666.8500000,1.9100000,2.0000000,0.0000000,0.0000000,0.0000000
FUTIDXMIDCPNIFTY22-FEB-2022,7528.7500000,7582.0000000,7618.4000000,7506.2500000,7610.8500000,7610.8500000,1.0900000,18.0000000,2400.0000000,32.0000000,18165502.5000000
FUTSTKINDUSINDBK31-MAR-2022,877.1000000,889.2500000,932.8500000,884.9500000,928.9500000,928.9500000,5.9100000,766.0000000,855000.0000000,950.0000000,776934630.0000000
FUTSTKBEL31-MAR-2022,209.7000000,209.4000000,210.6500000,203.4500000,207.4000000,207.4000000,-1.0900000,241.0000000,1037400.0000000,273.0000000,215785470.0000000
FUTSTKBEL28-APR-2022,211.8000000,210.2500000,211.3500000,207.0000000,208.3000000,209.5000000,-1.0800000,25.0000000,64600.0000000,17.0000000,13549280.0000000
FUTSTKLUPIN24-FEB-2022,909.9000000,910.5000000,923.9500000,901.2000000,907.5000000,907.5000000,-0.2600000,7122.0000000,2445450.0000000,2877.0000000,2230781182.5000000
FUTSTKMPHASIS28-APR-2022,3137.7000000,3198.0000000,3198.0000000,3173.5500000,3183.0000000,3183.0000000,1.4400000,9.0000000,1575.0000000,9.0000000,5007380.0000000
FUTSTKSRTRANSFIN24-FEB-2022,1233.8500000,1247.3500000,1296.2000000,1238.5000000,1286.9500000,1286.9500000,4.3000000,7006.0000000,1645200.0000000,4113.0000000,2087255720.0000000
FUTSTKWHIRLPOOL24-FEB-2022,1854.3500000,1874.7000000,1874.7000000,1820.0000000,1842.2500000,1842.2500000,-0.6500000,2383.0000000,124750.0000000,499.0000000,229940375.0000000
FUTSTKBHARTIARTL31-MAR-2022,733.9500000,735.0000000,740.0000000,725.0000000,728.8000000,728.8000000,-0.7000000,722.0000000,289750.0000000,305.0000000,212448452.5000000
FUTSTKSHREECEM24-FEB-2022,24319.1500000,24535.9000000,25570.4000000,24363.0000000,25420.2000000,25420.2000000,4.5200000,6522.0000000,116700.0000000,4668.0000000,2922412552.5000000
FUTSTKSHREECEM31-MAR-2022,24381.2500000,24538.8000000,25609.9500000,24518.0500000,25533.4000000,25533.4000000,4.7200000,202.0000000,3650.0000000,146.0000000,91373926.2500000
FUTSTKBHARTIARTL28-APR-2022,736.7500000,739.0000000,742.5000000,731.0000000,732.5500000,732.5500000,-0.5700000,84.0000000,39900.0000000,42.0000000,29409150.0000000
FUTSTKJKCEMENT24-FEB-2022,3307.0500000,3306.2500000,3383.7000000,3305.6500000,3360.9500000,3360.9500000,1.6200000,1726.0000000,119350.0000000,682.0000000,399342256.2500000
FUTSTKBALRAMCHIN24-FEB-2022,423.1500000,426.2000000,434.8000000,415.2500000,424.9000000,424.9000000,0.4100000,3937.0000000,3451200.0000000,2157.0000000,1471450240.0000000
FUTSTKL&TFH24-FEB-2022,75.0000000,75.0500000,77.1500000,74.8000000,76.7000000,76.7000000,2.2600000,7119.0000000,19632800.0000000,2200.0000000,1494305505.8000000
FUTSTKINFY31-MAR-2022,1746.9000000,1770.0000000,1785.6000000,1742.0000000,1777.4500000,1777.4500000,1.7400000,6993.0000000,934200.0000000,3114.0000000,1654889085.0000000
FUTSTKGRANULES28-APR-2022,307.0500000,308.0000000,313.5000000,308.0000000,313.5000000,313.9500000,2.2400000,2.0000000,3100.0000000,2.0000000,963325.0000000
FUTSTKNESTLEIND31-MAR-2022,18664.5000000,18953.1500000,18953.1500000,18550.0000000,18748.1000000,18748.1000000,0.4400000,210.0000000,2750.0000000,110.0000000,51662181.2500000
FUTSTKTATASTEEL24-FEB-2022,1087.5000000,1105.9500000,1178.8000000,1087.5000000,1171.5000000,1171.5000000,7.7200000,103906.0000000,29589775.0000000,69623.0000000,33662255517.5000000
FUTSTKLALPATHLAB24-FEB-2022,2906.8000000,2928.7000000,2944.5500000,2876.9500000,2926.3500000,2926.3500000,0.6700000,5516.0000000,200375.0000000,1603.0000000,584521412.5000000
FUTSTKADANIENT31-MAR-2022,1730.6500000,1736.0000000,1777.9000000,1711.0000000,1761.9500000,1761.9500000,1.8000000,242.0000000,103000.0000000,206.0000000,179533650.0000000
FUTSTKADANIENT24-FEB-2022,1722.3000000,1730.8500000,1772.0000000,1701.6500000,1754.9000000,1754.9000000,1.8900000,40938.0000000,5025000.0000000,10050.0000000,8743497050.0000000
FUTSTKADANIENT28-APR-2022,1739.0000000,1747.1000000,1781.4500000,1720.0000000,1756.6500000,1756.6500000,1.0100000,13.0000000,6500.0000000,13.0000000,11437900.0000000
FUTSTKUPL31-MAR-2022,782.3500000,787.3500000,799.9000000,772.9000000,790.1000000,790.1000000,0.9900000,209.0000000,319800.0000000,246.0000000,251264325.0000000
FUTSTKCOFORGE31-MAR-2022,4717.3000000,4820.2000000,4820.2000000,4700.0500000,4772.0500000,4772.0500000,1.1600000,161.0000000,9100.0000000,91.0000000,43251315.0000000
FUTSTKCOFORGE28-APR-2022,4861.6500000,4733.5500000,4785.0000000,4719.6000000,4771.4500000,4838.7000000,-0.4700000,10.0000000,600.0000000,6.0000000,2848035.0000000
FUTSTKINDIGO28-APR-2022,1871.4500000,1883.9000000,1971.0000000,1883.9000000,1971.0000000,1970.4000000,5.2800000,22.0000000,5250.0000000,21.0000000,10094412.5000000
FUTSTKINDIGO24-FEB-2022,1860.0000000,1870.0500000,1967.0000000,1869.0000000,1951.6500000,1951.6500000,4.9200000,12191.0000000,1745750.0000000,6983.0000000,3349932887.5000000
FUTSTKGRASIM24-FEB-2022,1729.7500000,1740.4500000,1783.0000000,1719.5000000,1779.1500000,1779.1500000,2.8500000,21766.0000000,3172525.0000000,6679.0000000,5562480422.5000000
FUTSTKPFC24-FEB-2022,120.9000000,121.2000000,122.4000000,119.3500000,121.7500000,121.7500000,0.7000000,6406.0000000,11959800.0000000,1929.0000000,1450807750.0000000
FUTSTKESCORTS28-APR-2022,1836.0000000,1840.0000000,1842.0000000,1833.8500000,1840.0000000,1866.1000000,1.6300000,7.0000000,2750.0000000,5.0000000,5055902.5000000
FUTSTKMGL31-MAR-2022,815.5500000,819.8000000,828.5500000,811.3500000,827.3500000,827.3500000,1.4400000,357.0000000,31200.0000000,52.0000000,25671420.0000000
FUTSTKIEX31-MAR-2022,236.3000000,237.7500000,238.3000000,230.6000000,234.4000000,234.4000000,-0.8000000,628.0000000,1218750.0000000,325.0000000,286901437.5000000
FUTSTKBPCL31-MAR-2022,390.3000000,387.5000000,388.6500000,372.1000000,375.4500000,375.4500000,-3.8000000,484.0000000,1002600.0000000,557.0000000,380828880.0000000
FUTSTKGSPL28-APR-2022,303.9000000,0.0000000,0.0000000,0.0000000,,301.7000000,-0.7200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKTATACOMM31-MAR-2022,1293.4000000,1298.0000000,1318.0000000,1280.4000000,1316.9000000,1316.9000000,1.8100000,55.0000000,7200.0000000,18.0000000,9370120.0000000
FUTSTKNBCC31-MAR-2022,46.8500000,47.4000000,48.4500000,46.8000000,47.3000000,47.3000000,0.9600000,94.0000000,432000.0000000,36.0000000,20586000.0000000
FUTSTKCADILAHC28-APR-2022,410.3500000,410.9500000,415.0000000,410.3500000,412.7000000,412.7000000,0.5700000,33.0000000,20900.0000000,19.0000000,8632800.0000000
FUTSTKTATAPOWER31-MAR-2022,248.2000000,249.3500000,258.1500000,246.5000000,251.8500000,251.8500000,1.4700000,757.0000000,7971750.0000000,1181.0000000,2013391350.0000000
FUTSTKEXIDEIND31-MAR-2022,173.1000000,173.2500000,177.2500000,171.8500000,174.2500000,174.2500000,0.6600000,347.0000000,658800.0000000,183.0000000,114599700.0000000
FUTSTKJUBLFOOD28-APR-2022,3435.8000000,3430.0500000,3431.0000000,3400.0000000,3400.0000000,3474.7000000,1.1300000,12.0000000,750.0000000,6.0000000,2569137.5000000
FUTSTKJINDALSTEL24-FEB-2022,386.3500000,389.9500000,415.4500000,386.3500000,412.9000000,412.9000000,6.8700000,13150.0000000,24202500.0000000,9681.0000000,9719694375.0000000
FUTSTKVOLTAS28-APR-2022,1195.2000000,1182.0000000,1187.9500000,1180.0000000,1183.8000000,1183.8000000,-0.9500000,7.0000000,2500.0000000,5.0000000,2957875.0000000
FUTSTKBANKBARODA28-APR-2022,108.4000000,109.4500000,109.8000000,104.4000000,107.5000000,107.5000000,-0.8300000,32.0000000,432900.0000000,37.0000000,46635030.0000000
FUTSTKMFSL28-APR-2022,961.8500000,0.0000000,0.0000000,0.0000000,,938.1500000,-2.4600000,0.0000000,0.0000000,0.0000000,0.0000000
FUTIDXMIDCPNIFTY08-MAR-2022,7546.0000000,0.0000000,0.0000000,0.0000000,,7630.7000000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKBALKRISIND28-APR-2022,2360.6000000,2422.5000000,2422.5000000,2399.6000000,2412.4000000,2412.4000000,2.1900000,4.0000000,600.0000000,3.0000000,1447420.0000000
FUTSTKBALKRISIND24-FEB-2022,2342.9500000,2363.2000000,2430.8000000,2326.7000000,2392.0500000,2392.0500000,2.0900000,5186.0000000,286200.0000000,1431.0000000,679157610.0000000
FUTSTKTATACONSUM28-APR-2022,734.7000000,737.5500000,745.8500000,735.0000000,745.8500000,745.8500000,1.5100000,16.0000000,4050.0000000,6.0000000,2997573.7500000
FUTSTKCIPLA28-APR-2022,954.5000000,961.9500000,962.0000000,950.0000000,950.0000000,955.8500000,0.1400000,3.0000000,1950.0000000,3.0000000,1868067.5000000
FUTSTKBALKRISIND31-MAR-2022,2347.5000000,2353.8500000,2425.9000000,2330.8000000,2395.9500000,2395.9500000,2.0600000,42.0000000,6800.0000000,34.0000000,16126950.0000000
FUTSTKCIPLA31-MAR-2022,948.9500000,954.0000000,961.2500000,943.6000000,951.3500000,951.3500000,0.2500000,335.0000000,107900.0000000,166.0000000,102949275.0000000
FUTSTKCIPLA24-FEB-2022,945.2500000,949.9500000,958.9500000,939.9000000,948.1000000,948.1000000,0.3000000,14553.0000000,2190500.0000000,3370.0000000,2082262552.5000000
FUTSTKTATACONSUM31-MAR-2022,730.9500000,735.4500000,743.2000000,722.4500000,741.2000000,741.2000000,1.4000000,298.0000000,88425.0000000,131.0000000,65110061.2500000
FUTSTKONGC28-APR-2022,174.3500000,169.8000000,169.8000000,169.5500000,169.5500000,169.5500000,-2.7500000,7.0000000,46200.0000000,6.0000000,7835135.0000000
FUTSTKLT28-APR-2022,1927.3000000,1940.0000000,2018.7000000,1940.0000000,2006.3500000,2006.3500000,4.1000000,28.0000000,44275.0000000,77.0000000,87122073.7500000
FUTSTKLT31-MAR-2022,1920.5500000,1934.8000000,2011.2500000,1930.0000000,2000.2000000,2000.2000000,4.1400000,516.0000000,423775.0000000,737.0000000,833555592.5000000
FUTSTKLT24-FEB-2022,1912.7500000,1928.1000000,2004.7000000,1920.7000000,1992.7500000,1992.7500000,4.1800000,23315.0000000,12383200.0000000,21536.0000000,24278550306.2500000
FUTSTKONGC31-MAR-2022,170.5500000,169.4500000,169.9000000,167.5000000,169.1000000,169.1000000,-0.8500000,111.0000000,508200.0000000,66.0000000,85682905.0000000
FUTSTKTITAN28-APR-2022,2383.5000000,2404.6500000,2448.0500000,2395.4000000,2447.5500000,2447.5500000,2.6800000,12.0000000,7125.0000000,19.0000000,17214206.2500000
FUTSTKMOTHERSUMI24-FEB-2022,179.9500000,181.0000000,182.5000000,176.6000000,181.6000000,181.6000000,0.9100000,4206.0000000,5341000.0000000,1526.0000000,961011800.0000000
FUTSTKMOTHERSUMI28-APR-2022,181.3000000,181.3000000,183.4500000,179.9000000,182.1500000,182.1500000,0.4600000,5.0000000,21000.0000000,6.0000000,3810450.0000000
FUTSTKDELTACORP28-APR-2022,280.1000000,276.8500000,288.8500000,276.8500000,288.8500000,288.8500000,3.1200000,3.0000000,9200.0000000,4.0000000,2606360.0000000
FUTSTKIOC28-APR-2022,122.5000000,118.2500000,119.0000000,117.3000000,118.4500000,118.4500000,-3.3000000,22.0000000,130000.0000000,20.0000000,15385825.0000000
